date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:01:23	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:21%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-casual-shoes)
21:01:23	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:21%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-casual-shoes)
21:01:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:22%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes1_397789fb-2941-4410-b0ce-2c547a65d3d3_150x150.jpg?v=1597921419	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes1_397789fb-2941-4410-b0ce-2c547a65d3d3_150x150f3ca.jpg	(from https://porto-demo2.myshopify.com/products/men-casual-shoes?view=quickview)
21:01:24	4198/4198	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2016:04:22%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes1_397789fb-2941-4410-b0ce-2c547a65d3d3_150x150.jpg?v=1597921419	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes1_397789fb-2941-4410-b0ce-2c547a65d3d3_150x150f3ca.jpg	(from https://porto-demo2.myshopify.com/products/men-casual-shoes?view=quickview)
21:01:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:22%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes_6beb7497-96dc-4238-b25a-e4f53b454d92_150x150.jpg?v=1597921419	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes_6beb7497-96dc-4238-b25a-e4f53b454d92_150x150f3ca.jpg	(from https://porto-demo2.myshopify.com/products/men-casual-shoes?view=quickview)
21:01:25	4055/4055	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2016:04:23%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes_6beb7497-96dc-4238-b25a-e4f53b454d92_150x150.jpg?v=1597921419	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes_6beb7497-96dc-4238-b25a-e4f53b454d92_150x150f3ca.jpg	(from https://porto-demo2.myshopify.com/products/men-casual-shoes?view=quickview)
21:01:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:23%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes2_3f01a1a2-cb0c-4be6-b6f3-e524bd0f3827_150x150.jpg?v=1597921419	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes2_3f01a1a2-cb0c-4be6-b6f3-e524bd0f3827_150x150f3ca.jpg	(from https://porto-demo2.myshopify.com/products/men-casual-shoes?view=quickview)
21:01:26	3643/3643	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2016:04:24%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes2_3f01a1a2-cb0c-4be6-b6f3-e524bd0f3827_150x150.jpg?v=1597921419	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes2_3f01a1a2-cb0c-4be6-b6f3-e524bd0f3827_150x150f3ca.jpg	(from https://porto-demo2.myshopify.com/products/men-casual-shoes?view=quickview)
21:01:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:24%20GMT	http://cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes3_af9fa2fc-3df6-48b1-9ab1-f6dce2ee3e5c_150x150.jpg?v=1597921419	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes3_af9fa2fc-3df6-48b1-9ab1-f6dce2ee3e5c_150x150f3ca.jpg	(from https://porto-demo2.myshopify.com/products/men-casual-shoes?view=quickview)
21:01:27	4114/4114	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2016:04:25%20GMT	https://cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes3_af9fa2fc-3df6-48b1-9ab1-f6dce2ee3e5c_150x150.jpg?v=1597921419	C:/My%20Web%20Sites/porto/cdn.shopify.com/s/files/1/1612/9747/products/BlueShoes3_af9fa2fc-3df6-48b1-9ab1-f6dce2ee3e5c_150x150f3ca.jpg	(from https://porto-demo2.myshopify.com/products/men-casual-shoes?view=quickview)
21:01:27	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.537.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:27	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.538.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:27	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.539.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:27	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.53a.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:28	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:26%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/black-belt	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:28	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:26%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/black-belt	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:29	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:27%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:29	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:27%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:29	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:28%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:30	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:28%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:30	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:28%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:30	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:29%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:31	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:29%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:31	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:29%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:31	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:30%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:32	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:30%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/blouse/products/men-brown-belt)
21:01:32	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.547.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:32	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.548.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:32	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.549.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:32	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.54a.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:32	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:31%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/black-belt	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:32	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:31%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/black-belt	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:33	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:31%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:33	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:32%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:34	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:32%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:34	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:32%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:34	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:33%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:34	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:33%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:35	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:33%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:36	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:34%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:36	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:34%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:36	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:35%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/blouse/products/laptop-case-bag)
21:01:36	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.557.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:36	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.558.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:36	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.559.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:36	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.55a.delayed	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:37	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:35%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/black-belt	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:37	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:36%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/black-belt	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:37	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:36%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:38	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:36%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:38	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:36%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:38	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:37%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:39	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:37%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:39	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:38%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:39	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:38%20GMT	https://porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/blouse/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/blouse/products/blue-shoes)
21:01:40	82248/82248	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:0dd3131c27cae47c968d7f4d8bb24cc7	https://porto-demo2.myshopify.com/collections/dress/products/POST	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/POST	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:40	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.565.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:40	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.566.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:40	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.567.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:40	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.568.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:40	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:39%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:41	119/119	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:39%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/black-belt	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/black-belt	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:41	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:39%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:41	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:40%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:42	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:40%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/blue-high-hill	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:42	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:40%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:42	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:41%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/brown-backpack	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/brown-backpack	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:43	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:41%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:43	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:41%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:43	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:42%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/casual-brown-bag	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:44	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:42%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:44	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Jul%202022%2016:04:42%20GMT	https://porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/collections/dress/products/high-hill-casual	(from https://porto-demo2.myshopify.com/collections/dress/products/women-casual-bag-spring)
21:01:44	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.575.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:44	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.576.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:44	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/checkout	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/checkout.577.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
21:01:44	0/-1	---M--	302	error ('')			https://porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db	C:/My%20Web%20Sites/porto/porto-demo2.myshopify.com/16129747/checkouts/ce11ee92b230d9631e842fb83c8ba5db.578.delayed	(from https://porto-demo2.myshopify.com/collections/dress/products/men-casual-shoes)
